"Dist Code","Year","State Code","State Name","Dist Name","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)"
"707","2016","8","Orissa","Keonjhar","0.0","0.0","0.0"
"707","2017","8","Orissa","Keonjhar","0.0","0.0","0.0"
"708","2008","8","Orissa","Koraput","0.0","0.0","0.0"
"708","2009","8","Orissa","Koraput","0.0","0.0","0.0"
"708","2010","8","Orissa","Koraput","0.0","0.0","0.0"
"708","2011","8","Orissa","Koraput","0.0","0.0","0.0"
"708","2012","8","Orissa","Koraput","0.0","0.0","0.0"
"708","2013","8","Orissa","Koraput","0.0","0.0","0.0"
"708","2014","8","Orissa","Koraput","0.0","0.0","0.0"
"708","2015","8","Orissa","Koraput","0.0","0.0","0.0"
"708","2016","8","Orissa","Koraput","0.0","0.0","0.0"
"708","2017","8","Orissa","Koraput","0.0","0.0","0.0"
"709","2008","8","Orissa","Mayurbhanja","0.0","0.0","0.0"
"709","2009","8","Orissa","Mayurbhanja","0.0","0.0","0.0"
"709","2010","8","Orissa","Mayurbhanja","0.0","0.0","0.0"
"709","2011","8","Orissa","Mayurbhanja","0.0","0.0","0.0"
"709","2012","8","Orissa","Mayurbhanja","0.0","0.0","0.0"
"709","2013","8","Orissa","Mayurbhanja","0.0","0.0","0.0"
"709","2014","8","Orissa","Mayurbhanja","0.0","0.0","0.0"
"709","2015","8","Orissa","Mayurbhanja","0.0","0.0","0.0"
"709","2016","8","Orissa","Mayurbhanja","0.0","0.0","0.0"
"709","2017","8","Orissa","Mayurbhanja","0.0","0.0","0.0"
"710","2008","8","Orissa","Phulbani ( Kandhamal )","0.0","0.0","0.0"
"710","2009","8","Orissa","Phulbani ( Kandhamal )","0.0","0.0","0.0"
"710","2010","8","Orissa","Phulbani ( Kandhamal )","0.0","0.0","0.0"
"710","2011","8","Orissa","Phulbani ( Kandhamal )","0.0","0.0","0.0"
"710","2012","8","Orissa","Phulbani ( Kandhamal )","0.0","0.0","0.0"
"710","2013","8","Orissa","Phulbani ( Kandhamal )","0.0","0.0","0.0"
"710","2014","8","Orissa","Phulbani ( Kandhamal )","0.0","0.0","0.0"
"710","2015","8","Orissa","Phulbani ( Kandhamal )","0.0","0.0","0.0"
"710","2016","8","Orissa","Phulbani ( Kandhamal )","0.0","0.0","0.0"
"710","2017","8","Orissa","Phulbani ( Kandhamal )","0.0","0.0","0.0"
"711","2008","8","Orissa","Puri","0.0","0.0","0.0"
"711","2009","8","Orissa","Puri","0.0","0.0","0.0"
"711","2010","8","Orissa","Puri","0.0","0.0","0.0"
"711","2011","8","Orissa","Puri","0.0","0.0","0.0"
"711","2012","8","Orissa","Puri","0.19","0.12","631.58"
"711","2013","8","Orissa","Puri","0.01","0.01","1000.0"
"711","2014","8","Orissa","Puri","0.0","0.0","0.0"
"711","2015","8","Orissa","Puri","0.0","0.0","0.0"
"711","2016","8","Orissa","Puri","0.0","0.0","0.0"
"711","2017","8","Orissa","Puri","0.0","0.0","0.0"
"712","2008","8","Orissa","Sambalpur","0.0","0.0","0.0"
"712","2009","8","Orissa","Sambalpur","0.0","0.0","0.0"
"712","2010","8","Orissa","Sambalpur","0.0","0.0","0.0"
"712","2011","8","Orissa","Sambalpur","0.0","0.0","0.0"
"712","2012","8","Orissa","Sambalpur","0.0","0.0","0.0"
"712","2013","8","Orissa","Sambalpur","0.17","0.1","588.24"
"712","2014","8","Orissa","Sambalpur","1.0","0.63","630.0"
"712","2015","8","Orissa","Sambalpur","0.0","0.0","0.0"
"712","2016","8","Orissa","Sambalpur","0.0","0.0","0.0"
"712","2017","8","Orissa","Sambalpur","0.0","0.0","0.0"
"713","2008","8","Orissa","Sundargarh","0.0","0.0","0.0"
"713","2009","8","Orissa","Sundargarh","0.0","0.0","0.0"
"713","2010","8","Orissa","Sundargarh","0.0","0.0","0.0"
"713","2011","8","Orissa","Sundargarh","0.0","0.0","0.0"
"713","2012","8","Orissa","Sundargarh","0.0","0.0","0.0"
"713","2013","8","Orissa","Sundargarh","0.0","0.0","0.0"
"713","2014","8","Orissa","Sundargarh","0.0","0.0","0.0"
"713","2015","8","Orissa","Sundargarh","0.0","0.0","0.0"
"713","2016","8","Orissa","Sundargarh","0.0","0.0","0.0"
"713","2017","8","Orissa","Sundargarh","0.0","0.0","0.0"
"800","2008","13","West Bengal","24 Parganas","0.0","0.0","0.0"
"800","2009","13","West Bengal","24 Parganas","0.0","0.0","0.0"
"800","2010","13","West Bengal","24 Parganas","0.0","0.0","0.0"
"800","2011","13","West Bengal","24 Parganas","0.0","0.0","0.0"
"800","2012","13","West Bengal","24 Parganas","0.0","0.0","0.0"
"800","2013","13","West Bengal","24 Parganas","0.0","0.0","0.0"
"800","2014","13","West Bengal","24 Parganas","0.0","0.0","0.0"
"800","2015","13","West Bengal","24 Parganas","0.0","0.0","0.0"
"800","2016","13","West Bengal","24 Parganas","0.0","0.0","0.0"
"800","2017","13","West Bengal","24 Parganas","0.0","0.0","0.0"
"803","2008","13","West Bengal","Nadia","0.0","0.0","0.0"
"803","2009","13","West Bengal","Nadia","0.0","0.0","0.0"
"803","2010","13","West Bengal","Nadia","0.0","0.0","0.0"
"803","2011","13","West Bengal","Nadia","0.0","0.0","0.0"
"803","2012","13","West Bengal","Nadia","0.0","0.0","0.0"
"803","2013","13","West Bengal","Nadia","0.0","0.0","0.0"
"803","2014","13","West Bengal","Nadia","0.0","0.0","0.0"
"803","2015","13","West Bengal","Nadia","0.0","0.0","0.0"
"803","2016","13","West Bengal","Nadia","0.0","0.0","0.0"
"803","2017","13","West Bengal","Nadia","0.0","0.0","0.0"
"804","2008","13","West Bengal","Murshidabad","0.0","0.0","0.0"
"804","2009","13","West Bengal","Murshidabad","0.0","0.0","0.0"
"804","2010","13","West Bengal","Murshidabad","0.0","0.0","0.0"
"804","2011","13","West Bengal","Murshidabad","0.0","0.0","0.0"
"804","2012","13","West Bengal","Murshidabad","0.0","0.0","0.0"
"804","2013","13","West Bengal","Murshidabad","0.0","0.0","0.0"
"804","2014","13","West Bengal","Murshidabad","0.0","0.0","0.0"
"804","2015","13","West Bengal","Murshidabad","0.0","0.0","0.0"
"804","2016","13","West Bengal","Murshidabad","0.0","0.0","0.0"
"804","2017","13","West Bengal","Murshidabad","0.0","0.0","0.0"
"805","2008","13","West Bengal","Burdwan","0.0","0.0","0.0"
"805","2009","13","West Bengal","Burdwan","0.0","0.0","0.0"
"805","2010","13","West Bengal","Burdwan","0.01","0.0","0.0"
"805","2011","13","West Bengal","Burdwan","0.02","0.01","500.0"
"805","2012","13","West Bengal","Burdwan","0.02","0.01","500.0"
"805","2013","13","West Bengal","Burdwan","0.01","0.01","1000.0"
"805","2014","13","West Bengal","Burdwan","0.01","0.01","1000.0"
"805","2015","13","West Bengal","Burdwan","0.01","0.01","769.23"
"805","2016","13","West Bengal","Burdwan","0.01","0.01","800.0"
"805","2017","13","West Bengal","Burdwan","0.0","0.0","0.0"
"806","2008","13","West Bengal","Birbhum","0.0","0.0","0.0"
"806","2009","13","West Bengal","Birbhum","0.0","0.0","0.0"
"806","2010","13","West Bengal","Birbhum","0.04","0.02","500.0"
"806","2011","13","West Bengal","Birbhum","0.04","0.02","500.0"
"806","2012","13","West Bengal","Birbhum","0.04","0.02","500.0"
"806","2013","13","West Bengal","Birbhum","0.04","0.02","500.0"
"806","2014","13","West Bengal","Birbhum","0.04","0.02","500.0"
"806","2015","13","West Bengal","Birbhum","0.04","0.02","547.62"
"806","2016","13","West Bengal","Birbhum","0.04","0.02","558.14"
"806","2017","13","West Bengal","Birbhum","0.04","0.02","550.0"
"807","2008","13","West Bengal","Bankura","0.0","0.0","0.0"
"807","2009","13","West Bengal","Bankura","0.0","0.0","0.0"
"807","2010","13","West Bengal","Bankura","0.0","0.0","0.0"
"807","2011","13","West Bengal","Bankura","0.0","0.0","0.0"
"807","2012","13","West Bengal","Bankura","0.0","0.0","0.0"
"807","2013","13","West Bengal","Bankura","0.0","0.0","0.0"
"807","2014","13","West Bengal","Bankura","0.0","0.0","0.0"
"807","2015","13","West Bengal","Bankura","0.0","0.0","0.0"
"807","2016","13","West Bengal","Bankura","0.0","0.0","0.0"
"807","2017","13","West Bengal","Bankura","0.0","0.0","0.0"
"810","2008","13","West Bengal","Hooghly","0.0","0.0","0.0"
"810","2009","13","West Bengal","Hooghly","0.0","0.0","0.0"
"810","2010","13","West Bengal","Hooghly","0.0","0.0","0.0"
"810","2011","13","West Bengal","Hooghly","0.0","0.0","0.0"
"810","2012","13","West Bengal","Hooghly","0.0","0.0","0.0"
"810","2013","13","West Bengal","Hooghly","0.0","0.0","0.0"
"810","2014","13","West Bengal","Hooghly","0.0","0.0","0.0"
"810","2015","13","West Bengal","Hooghly","0.0","0.0","0.0"
"810","2016","13","West Bengal","Hooghly","0.0","0.0","0.0"
"810","2017","13","West Bengal","Hooghly","0.0","0.0","0.0"
"811","2008","13","West Bengal","Howrah","0.0","0.0","0.0"
"811","2009","13","West Bengal","Howrah","0.0","0.0","0.0"
"811","2010","13","West Bengal","Howrah","0.0","0.0","0.0"
"811","2011","13","West Bengal","Howrah","0.0","0.0","0.0"
"811","2012","13","West Bengal","Howrah","0.0","0.0","0.0"
"811","2013","13","West Bengal","Howrah","0.0","0.0","0.0"
"811","2014","13","West Bengal","Howrah","0.0","0.0","0.0"
"811","2015","13","West Bengal","Howrah","0.0","0.0","0.0"
"811","2016","13","West Bengal","Howrah","0.0","0.0","0.0"
"811","2017","13","West Bengal","Howrah","0.0","0.0","0.0"
"812","2008","13","West Bengal","Jalpaiguri","0.0","0.0","0.0"
"812","2009","13","West Bengal","Jalpaiguri","0.0","0.0","0.0"
"812","2010","13","West Bengal","Jalpaiguri","0.0","0.0","0.0"
"812","2011","13","West Bengal","Jalpaiguri","0.0","0.0","0.0"
"812","2012","13","West Bengal","Jalpaiguri","0.0","0.0","0.0"
"812","2013","13","West Bengal","Jalpaiguri","0.0","0.0","0.0"
"812","2014","13","West Bengal","Jalpaiguri","0.0","0.0","0.0"
"812","2015","13","West Bengal","Jalpaiguri","0.0","0.0","0.0"
"812","2016","13","West Bengal","Jalpaiguri","0.0","0.0","0.0"
"812","2017","13","West Bengal","Jalpaiguri","0.0","0.0","0.0"
"813","2008","13","West Bengal","Darjeeling","0.0","0.0","0.0"
"813","2009","13","West Bengal","Darjeeling","0.0","0.0","0.0"
"813","2010","13","West Bengal","Darjeeling","0.48","0.29","604.17"
"813","2011","13","West Bengal","Darjeeling","0.53","0.44","830.19"
"813","2012","13","West Bengal","Darjeeling","0.49","0.41","836.73"
"813","2013","13","West Bengal","Darjeeling","0.52","0.38","730.77"
"813","2014","13","West Bengal","Darjeeling","0.53","0.38","716.98"
"813","2015","13","West Bengal","Darjeeling","0.53","0.4","750.0"
"813","2016","13","West Bengal","Darjeeling","0.53","0.4","756.14"
"813","2017","13","West Bengal","Darjeeling","0.22","0.17","800.0"
"814","2008","13","West Bengal","Malda","0.0","0.0","0.0"
"814","2009","13","West Bengal","Malda","0.0","0.0","0.0"
"814","2010","13","West Bengal","Malda","0.0","0.0","0.0"
"814","2011","13","West Bengal","Malda","0.0","0.0","0.0"
"814","2012","13","West Bengal","Malda","0.0","0.0","0.0"
"814","2013","13","West Bengal","Malda","0.0","0.0","0.0"
"814","2014","13","West Bengal","Malda","0.0","0.0","0.0"
"814","2015","13","West Bengal","Malda","0.0","0.0","0.0"
"814","2016","13","West Bengal","Malda","0.0","0.0","0.0"
"814","2017","13","West Bengal","Malda","0.0","0.0","0.0"
"816","2008","13","West Bengal","Cooch Behar","0.0","0.0","0.0"
"816","2009","13","West Bengal","Cooch Behar","0.0","0.0","0.0"
"816","2010","13","West Bengal","Cooch Behar","0.0","0.0","0.0"
"816","2011","13","West Bengal","Cooch Behar","0.0","0.0","0.0"
"816","2012","13","West Bengal","Cooch Behar","0.0","0.0","0.0"
"816","2013","13","West Bengal","Cooch Behar","0.0","0.0","0.0"
"816","2014","13","West Bengal","Cooch Behar","0.0","0.0","0.0"
"816","2015","13","West Bengal","Cooch Behar","0.0","0.0","0.0"
"816","2016","13","West Bengal","Cooch Behar","0.0","0.0","0.0"
"816","2017","13","West Bengal","Cooch Behar","0.0","0.0","0.0"
"817","2008","13","West Bengal","Purulia","0.0","0.0","0.0"
"817","2009","13","West Bengal","Purulia","0.0","0.0","0.0"
"817","2010","13","West Bengal","Purulia","0.0","0.0","0.0"
"817","2011","13","West Bengal","Purulia","0.0","0.0","0.0"
"817","2012","13","West Bengal","Purulia","0.0","0.0","0.0"
"817","2013","13","West Bengal","Purulia","0.02","0.01","500.0"
"817","2014","13","West Bengal","Purulia","0.02","0.01","500.0"
"817","2015","13","West Bengal","Purulia","0.02","0.01","411.76"
"817","2016","13","West Bengal","Purulia","0.02","0.01","388.89"
"817","2017","13","West Bengal","Purulia","0.0","0.0","0.0"
"818","2008","13","West Bengal","Midnapur","0.0","0.0","0.0"
"818","2009","13","West Bengal","Midnapur","0.0","0.0","0.0"
"818","2010","13","West Bengal","Midnapur","0.0","0.0","0.0"
"818","2011","13","West Bengal","Midnapur","0.0","0.0","0.0"
"818","2012","13","West Bengal","Midnapur","0.0","0.0","0.0"
"818","2013","13","West Bengal","Midnapur","0.0","0.0","0.0"
"818","2014","13","West Bengal","Midnapur","0.0","0.0","0.0"
"818","2015","13","West Bengal","Midnapur","0.0","0.0","0.0"
"818","2016","13","West Bengal","Midnapur","0.0","0.0","0.0"
"818","2017","13","West Bengal","Midnapur","0.0","0.0","0.0"
"822","2008","13","West Bengal","West Dinajpur","0.0","0.0","0.0"
"822","2009","13","West Bengal","West Dinajpur","0.0","0.0","0.0"
"822","2010","13","West Bengal","West Dinajpur","0.0","0.0","0.0"
"822","2011","13","West Bengal","West Dinajpur","0.0","0.0","0.0"
"822","2012","13","West Bengal","West Dinajpur","0.0","0.0","0.0"
"822","2013","13","West Bengal","West Dinajpur","0.0","0.0","0.0"
"822","2014","13","West Bengal","West Dinajpur","0.0","0.0","0.0"
"822","2015","13","West Bengal","West Dinajpur","0.0","0.0","0.0"
"822","2016","13","West Bengal","West Dinajpur","0.0","0.0","0.0"
"822","2017","13","West Bengal","West Dinajpur","0.0","0.0","0.0"
"901","2008","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2009","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2010","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2011","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2012","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2013","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2014","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2015","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2016","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2017","2","Bihar","Champaran","0.0","0.0","0.0"
"902","2008","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2009","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2010","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2011","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2012","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2013","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2014","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2015","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2016","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2017","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"903","2008","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2009","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2010","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2011","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2012","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2013","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2014","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2015","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2016","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2017","2","Bihar","Darbhanga","0.0","0.0","0.0"
"904","2008","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2009","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2010","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2011","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2012","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2013","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2014","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2015","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2016","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2017","2","Bihar","Saharsa","0.0","0.0","0.0"
"905","2008","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2009","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2010","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2011","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2012","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2013","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2014","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2015","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2016","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2017","2","Bihar","Purnea","0.0","0.0","0.0"
"906","2008","2","Bihar","Saran","0.0","0.0","0.0"
"906","2009","2","Bihar","Saran","0.0","0.0","0.0"
"906","2010","2","Bihar","Saran","0.0","0.0","0.0"
"906","2011","2","Bihar","Saran","0.0","0.0","0.0"
"906","2012","2","Bihar","Saran","0.0","0.0","0.0"
"906","2013","2","Bihar","Saran","0.0","0.0","0.0"
"906","2014","2","Bihar","Saran","0.0","0.0","0.0"
"906","2015","2","Bihar","Saran","0.0","0.0","0.0"
"906","2016","2","Bihar","Saran","0.0","0.0","0.0"
"906","2017","2","Bihar","Saran","0.0","0.0","0.0"
"907","2008","2","Bihar","Patna","0.0","0.0","0.0"
"907","2009","2","Bihar","Patna","0.0","0.0","0.0"
"907","2010","2","Bihar","Patna","0.0","0.0","0.0"
"907","2011","2","Bihar","Patna","0.0","0.0","0.0"
"907","2012","2","Bihar","Patna","0.0","0.0","0.0"
"907","2013","2","Bihar","Patna","0.0","0.0","0.0"
"907","2014","2","Bihar","Patna","0.0","0.0","0.0"
"907","2015","2","Bihar","Patna","0.0","0.0","0.0"
"907","2016","2","Bihar","Patna","0.0","0.0","0.0"
"907","2017","2","Bihar","Patna","0.0","0.0","0.0"
"908","2008","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2009","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2010","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2011","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2012","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2013","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2014","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2015","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2016","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2017","2","Bihar","Mungair","0.0","0.0","0.0"
"909","2008","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2009","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2010","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2011","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2012","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2013","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2014","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2015","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2016","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2017","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"910","2008","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2009","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2010","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2011","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2012","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2013","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2014","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2015","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2016","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2017","15","Jharkhand","Santhal Paragana / Dumka","0.35","0.25","706.21"
"911","2008","2","Bihar","Shahabad (now part of Bhojpur district)","0.0","0.0","0.0"
"911","2009","2","Bihar","Shahabad (now part of Bhojpur district)","0.0","0.0","0.0"
"911","2010","2","Bihar","Shahabad (now part of Bhojpur district)","0.0","0.0","0.0"
"911","2011","2","Bihar","Shahabad (now part of Bhojpur district)","0.0","0.0","0.0"
"911","2012","2","Bihar","Shahabad (now part of Bhojpur district)","0.0","0.0","0.0"
"911","2013","2","Bihar","Shahabad (now part of Bhojpur district)","0.0","0.0","0.0"
"911","2014","2","Bihar","Shahabad (now part of Bhojpur district)","0.0","0.0","0.0"
"911","2015","2","Bihar","Shahabad (now part of Bhojpur district)","0.0","0.0","0.0"
"911","2016","2","Bihar","Shahabad (now part of Bhojpur district)","0.0","0.0","0.0"
"911","2017","2","Bihar","Shahabad (now part of Bhojpur district)","0.0","0.0","0.0"
"912","2008","2","Bihar","Gaya","0.0","0.0","0.0"
"912","2009","2","Bihar","Gaya","0.0","0.0","0.0"
"912","2010","2","Bihar","Gaya","0.0","0.0","0.0"
"912","2011","2","Bihar","Gaya","0.0","0.0","0.0"
"912","2012","2","Bihar","Gaya","0.0","0.0","0.0"
"912","2013","2","Bihar","Gaya","0.0","0.0","0.0"
"912","2014","2","Bihar","Gaya","0.0","0.0","0.0"
"912","2015","2","Bihar","Gaya","0.0","0.0","0.0"
"912","2016","2","Bihar","Gaya","0.0","0.0","0.0"
"912","2017","2","Bihar","Gaya","0.0","0.0","0.0"
"913","2008","15","Jharkhand","Hazaribagh","0.0","0.0","0.0"
"913","2009","15","Jharkhand","Hazaribagh","0.0","0.0","0.0"
"913","2010","15","Jharkhand","Hazaribagh","0.0","0.0","0.0"
"913","2011","15","Jharkhand","Hazaribagh","0.0","0.0","0.0"
"913","2012","15","Jharkhand","Hazaribagh","0.0","0.0","0.0"
"913","2013","15","Jharkhand","Hazaribagh","0.0","0.0","0.0"
"913","2014","15","Jharkhand","Hazaribagh","0.0","0.0","0.0"
"913","2015","15","Jharkhand","Hazaribagh","0.0","0.0","0.0"
"913","2016","15","Jharkhand","Hazaribagh","0.0","0.0","0.0"
"913","2017","15","Jharkhand","Hazaribagh","0.51","0.36","715.18"
"914","2008","15","Jharkhand","Dhanbad","0.0","0.0","0.0"
