"Dist Code","Year","State Code","State Name","Dist Name","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)"
"707","2009","8","Orissa","Keonjhar","2.73","2.11","772.89"
"707","2010","8","Orissa","Keonjhar","3.1","2.8","903.23"
"707","2011","8","Orissa","Keonjhar","3.22","3.03","940.99"
"707","2012","8","Orissa","Keonjhar","2.9","3.54","1220.69"
"707","2013","8","Orissa","Keonjhar","3.34","4.3","1287.43"
"707","2014","8","Orissa","Keonjhar","3.55","4.69","1321.13"
"707","2015","8","Orissa","Keonjhar","3.43","4.52","1317.78"
"707","2016","8","Orissa","Keonjhar","3.02","5.4","1788.08"
"707","2017","8","Orissa","Keonjhar","8.16","15.23","1866.42"
"708","2008","8","Orissa","Koraput","23.47","50.5","2151.68"
"708","2009","8","Orissa","Koraput","13.71","25.05","1827.13"
"708","2010","8","Orissa","Koraput","20.53","38.92","1895.76"
"708","2011","8","Orissa","Koraput","16.57","26.97","1627.64"
"708","2012","8","Orissa","Koraput","25.54","46.11","1805.4"
"708","2013","8","Orissa","Koraput","23.69","43.27","1826.51"
"708","2014","8","Orissa","Koraput","22.99","41.65","1811.66"
"708","2015","8","Orissa","Koraput","14.74","24.89","1688.6"
"708","2016","8","Orissa","Koraput","9.44","13.79","1460.81"
"708","2017","8","Orissa","Koraput","12.89","23.35","1811.48"
"709","2008","8","Orissa","Mayurbhanja","7.76","10.11","1302.83"
"709","2009","8","Orissa","Mayurbhanja","7.42","8.96","1207.55"
"709","2010","8","Orissa","Mayurbhanja","7.49","9.05","1208.28"
"709","2011","8","Orissa","Mayurbhanja","7.99","12.06","1509.39"
"709","2012","8","Orissa","Mayurbhanja","9.06","15.92","1757.17"
"709","2013","8","Orissa","Mayurbhanja","9.01","16.11","1788.01"
"709","2014","8","Orissa","Mayurbhanja","11.6","21.02","1812.07"
"709","2015","8","Orissa","Mayurbhanja","8.3","14.73","1774.7"
"709","2016","8","Orissa","Mayurbhanja","6.14","12.34","2009.77"
"709","2017","8","Orissa","Mayurbhanja","5.5","10.68","1941.82"
"710","2008","8","Orissa","Phulbani ( Kandhamal )","1.39","2.29","1647.48"
"710","2009","8","Orissa","Phulbani ( Kandhamal )","1.38","2.27","1644.93"
"710","2010","8","Orissa","Phulbani ( Kandhamal )","1.48","2.44","1648.65"
"710","2011","8","Orissa","Phulbani ( Kandhamal )","1.61","2.68","1664.6"
"710","2012","8","Orissa","Phulbani ( Kandhamal )","1.98","3.06","1545.45"
"710","2013","8","Orissa","Phulbani ( Kandhamal )","2.23","3.12","1399.1"
"710","2014","8","Orissa","Phulbani ( Kandhamal )","2.27","3.19","1405.29"
"710","2015","8","Orissa","Phulbani ( Kandhamal )","2.85","4.29","1505.26"
"710","2016","8","Orissa","Phulbani ( Kandhamal )","2.67","4.2","1573.03"
"710","2017","8","Orissa","Phulbani ( Kandhamal )","6.43","11.61","1805.6"
"711","2008","8","Orissa","Puri","16.91","35.46","2096.98"
"711","2009","8","Orissa","Puri","18.33","35.19","1919.8"
"711","2010","8","Orissa","Puri","19.57","42.01","2146.65"
"711","2011","8","Orissa","Puri","21.4","41.72","1949.53"
"711","2012","8","Orissa","Puri","20.03","40.87","2040.44"
"711","2013","8","Orissa","Puri","19.14","39.08","2041.8"
"711","2014","8","Orissa","Puri","19.82","40.69","2052.98"
"711","2015","8","Orissa","Puri","17.06","34.9","2045.72"
"711","2016","8","Orissa","Puri","19.21","38.76","2017.7"
"711","2017","8","Orissa","Puri","13.47","25.88","1921.31"
"712","2008","8","Orissa","Sambalpur","40.03","61.54","1537.35"
"712","2009","8","Orissa","Sambalpur","34.1","43.58","1278.01"
"712","2010","8","Orissa","Sambalpur","34.71","48.93","1409.68"
"712","2011","8","Orissa","Sambalpur","31.22","42.45","1359.71"
"712","2012","8","Orissa","Sambalpur","32.95","45.9","1393.02"
"712","2013","8","Orissa","Sambalpur","30.47","42.86","1406.63"
"712","2014","8","Orissa","Sambalpur","28.06","39.32","1401.28"
"712","2015","8","Orissa","Sambalpur","23.82","33.21","1394.21"
"712","2016","8","Orissa","Sambalpur","23.4","33.79","1444.02"
"712","2017","8","Orissa","Sambalpur","25.11","40.73","1622.06"
"713","2008","8","Orissa","Sundargarh","2.77","4.08","1472.92"
"713","2009","8","Orissa","Sundargarh","5.74","8.2","1428.57"
"713","2010","8","Orissa","Sundargarh","4.05","5.93","1464.2"
"713","2011","8","Orissa","Sundargarh","5.97","9.74","1631.49"
"713","2012","8","Orissa","Sundargarh","3.88","5.87","1512.89"
"713","2013","8","Orissa","Sundargarh","3.66","5.76","1573.77"
"713","2014","8","Orissa","Sundargarh","3.58","5.48","1530.73"
"713","2015","8","Orissa","Sundargarh","3.67","5.58","1520.44"
"713","2016","8","Orissa","Sundargarh","3.53","5.4","1529.75"
"713","2017","8","Orissa","Sundargarh","3.57","5.91","1655.46"
"800","2008","13","West Bengal","24 Parganas","1.97","4.04","2050.76"
"800","2009","13","West Bengal","24 Parganas","1.59","2.98","1874.21"
"800","2010","13","West Bengal","24 Parganas","1.44","2.72","1888.89"
"800","2011","13","West Bengal","24 Parganas","1.97","4.24","2152.28"
"800","2012","13","West Bengal","24 Parganas","2.31","6.63","2870.13"
"800","2013","13","West Bengal","24 Parganas","2.35","6.81","2897.87"
"800","2014","13","West Bengal","24 Parganas","2.25","4.78","2124.44"
"800","2015","13","West Bengal","24 Parganas","1.8","3.1","1722.22"
"800","2016","13","West Bengal","24 Parganas","2.49","5.1","2046.57"
"800","2017","13","West Bengal","24 Parganas","2.23","4.96","2227.01"
"803","2008","13","West Bengal","Nadia","6.05","9.51","1571.9"
"803","2009","13","West Bengal","Nadia","2.94","4.91","1670.07"
"803","2010","13","West Bengal","Nadia","6.32","11.19","1770.57"
"803","2011","13","West Bengal","Nadia","5.67","11.24","1982.36"
"803","2012","13","West Bengal","Nadia","7.44","16.99","2283.6"
"803","2013","13","West Bengal","Nadia","7.5","15.9","2120.0"
"803","2014","13","West Bengal","Nadia","7.08","13.07","1846.05"
"803","2015","13","West Bengal","Nadia","4.34","8.24","1898.62"
"803","2016","13","West Bengal","Nadia","5.8","11.09","1911.41"
"803","2017","13","West Bengal","Nadia","4.47","8.23","1840.56"
"804","2008","13","West Bengal","Murshidabad","0.1","0.15","1500.0"
"804","2009","13","West Bengal","Murshidabad","3.66","6.58","1797.81"
"804","2010","13","West Bengal","Murshidabad","0.17","0.26","1529.41"
"804","2011","13","West Bengal","Murshidabad","0.26","0.79","3038.46"
"804","2012","13","West Bengal","Murshidabad","0.49","1.48","3020.41"
"804","2013","13","West Bengal","Murshidabad","0.48","1.45","3020.83"
"804","2014","13","West Bengal","Murshidabad","0.5","1.34","2680.0"
"804","2015","13","West Bengal","Murshidabad","0.28","0.83","2964.29"
"804","2016","13","West Bengal","Murshidabad","0.27","0.86","3220.97"
"804","2017","13","West Bengal","Murshidabad","0.09","0.21","2465.12"
"805","2008","13","West Bengal","Burdwan","2.18","4.07","1866.97"
"805","2009","13","West Bengal","Burdwan","0.52","0.71","1365.38"
"805","2010","13","West Bengal","Burdwan","2.25","4.37","1942.22"
"805","2011","13","West Bengal","Burdwan","2.18","3.96","1816.51"
"805","2012","13","West Bengal","Burdwan","2.25","4.33","1924.44"
"805","2013","13","West Bengal","Burdwan","2.51","4.43","1764.94"
"805","2014","13","West Bengal","Burdwan","2.29","4.6","2008.73"
"805","2015","13","West Bengal","Burdwan","2.37","5.13","2164.56"
"805","2016","13","West Bengal","Burdwan","2.42","5.45","2251.34"
"805","2017","13","West Bengal","Burdwan","2.16","5.76","2672.69"
"806","2008","13","West Bengal","Birbhum","0.09","0.13","1444.44"
"806","2009","13","West Bengal","Birbhum","0.28","0.34","1214.29"
"806","2010","13","West Bengal","Birbhum","0.09","0.12","1333.33"
"806","2011","13","West Bengal","Birbhum","0.01","0.01","1000.0"
"806","2012","13","West Bengal","Birbhum","0.06","0.07","1166.67"
"806","2013","13","West Bengal","Birbhum","0.05","0.05","1000.0"
"806","2014","13","West Bengal","Birbhum","0.11","0.11","1000.0"
"806","2015","13","West Bengal","Birbhum","0.09","0.1","1111.11"
"806","2016","13","West Bengal","Birbhum","0.1","0.11","1090.0"
"806","2017","13","West Bengal","Birbhum","0.09","0.19","2100.0"
"807","2008","13","West Bengal","Bankura","0.61","0.96","1573.77"
"807","2009","13","West Bengal","Bankura","0.62","0.94","1516.13"
"807","2010","13","West Bengal","Bankura","0.61","0.87","1426.23"
"807","2011","13","West Bengal","Bankura","0.51","0.97","1901.96"
"807","2012","13","West Bengal","Bankura","0.59","1.06","1796.61"
"807","2013","13","West Bengal","Bankura","0.58","0.83","1431.03"
"807","2014","13","West Bengal","Bankura","0.68","1.19","1750.0"
"807","2015","13","West Bengal","Bankura","1.1","1.64","1490.91"
"807","2016","13","West Bengal","Bankura","1.0","1.47","1478.44"
"807","2017","13","West Bengal","Bankura","1.27","2.4","1895.82"
"810","2008","13","West Bengal","Hooghly","14.22","24.99","1757.38"
"810","2009","13","West Bengal","Hooghly","12.12","20.82","1717.82"
"810","2010","13","West Bengal","Hooghly","11.05","19.26","1742.99"
"810","2011","13","West Bengal","Hooghly","11.92","23.59","1979.03"
"810","2012","13","West Bengal","Hooghly","13.26","30.71","2315.99"
"810","2013","13","West Bengal","Hooghly","13.78","29.48","2139.33"
"810","2014","13","West Bengal","Hooghly","13.79","29.84","2163.89"
"810","2015","13","West Bengal","Hooghly","19.78","44.3","2239.64"
"810","2016","13","West Bengal","Hooghly","13.17","29.2","2216.56"
"810","2017","13","West Bengal","Hooghly","14.29","36.62","2563.45"
"811","2008","13","West Bengal","Howrah","3.76","6.07","1614.36"
"811","2009","13","West Bengal","Howrah","4.82","7.77","1612.03"
"811","2010","13","West Bengal","Howrah","4.27","7.13","1669.79"
"811","2011","13","West Bengal","Howrah","5.05","11.14","2205.94"
"811","2012","13","West Bengal","Howrah","5.31","15.51","2920.9"
"811","2013","13","West Bengal","Howrah","5.43","16.02","2950.28"
"811","2014","13","West Bengal","Howrah","6.1","13.21","2165.57"
"811","2015","13","West Bengal","Howrah","9.64","21.86","2267.63"
"811","2016","13","West Bengal","Howrah","4.89","10.89","2225.52"
"811","2017","13","West Bengal","Howrah","4.45","10.17","2284.24"
"812","2008","13","West Bengal","Jalpaiguri","1.63","2.63","1613.5"
"812","2009","13","West Bengal","Jalpaiguri","0.81","1.22","1506.17"
"812","2010","13","West Bengal","Jalpaiguri","5.44","10.24","1882.35"
"812","2011","13","West Bengal","Jalpaiguri","4.48","7.08","1580.36"
"812","2012","13","West Bengal","Jalpaiguri","4.28","8.61","2011.68"
"812","2013","13","West Bengal","Jalpaiguri","4.32","8.92","2064.81"
"812","2014","13","West Bengal","Jalpaiguri","4.55","9.55","2098.9"
"812","2015","13","West Bengal","Jalpaiguri","3.82","6.45","1688.48"
"812","2016","13","West Bengal","Jalpaiguri","4.32","8.2","1895.26"
"812","2017","13","West Bengal","Jalpaiguri","4.16","8.32","2001.44"
"813","2008","13","West Bengal","Darjeeling","0.04","0.06","1500.0"
"813","2009","13","West Bengal","Darjeeling","0.63","0.92","1460.32"
"813","2010","13","West Bengal","Darjeeling","0.01","0.02","2000.0"
"813","2011","13","West Bengal","Darjeeling","0.0","0.0","0.0"
"813","2012","13","West Bengal","Darjeeling","0.0","0.0","0.0"
"813","2013","13","West Bengal","Darjeeling","0.0","0.0","0.0"
"813","2014","13","West Bengal","Darjeeling","0.01","0.01","1000.0"
"813","2015","13","West Bengal","Darjeeling","0.01","0.02","2000.0"
"813","2016","13","West Bengal","Darjeeling","0.01","0.01","1714.29"
"813","2017","13","West Bengal","Darjeeling","0.02","0.05","2181.82"
"814","2008","13","West Bengal","Malda","0.26","0.17","653.85"
"814","2009","13","West Bengal","Malda","0.22","0.17","772.73"
"814","2010","13","West Bengal","Malda","0.39","0.26","666.67"
"814","2011","13","West Bengal","Malda","0.08","0.13","1625.0"
"814","2012","13","West Bengal","Malda","0.24","0.3","1250.0"
"814","2013","13","West Bengal","Malda","0.34","0.4","1176.47"
"814","2014","13","West Bengal","Malda","0.31","0.31","1000.0"
"814","2015","13","West Bengal","Malda","0.35","0.31","885.71"
"814","2016","13","West Bengal","Malda","0.31","0.31","993.63"
"814","2017","13","West Bengal","Malda","0.15","0.44","2945.95"
"816","2008","13","West Bengal","Cooch Behar","0.65","0.45","692.31"
"816","2009","13","West Bengal","Cooch Behar","0.54","0.45","833.33"
"816","2010","13","West Bengal","Cooch Behar","0.69","0.5","724.64"
"816","2011","13","West Bengal","Cooch Behar","0.55","0.37","672.73"
"816","2012","13","West Bengal","Cooch Behar","0.52","0.39","750.0"
"816","2013","13","West Bengal","Cooch Behar","0.47","0.44","936.17"
"816","2014","13","West Bengal","Cooch Behar","0.65","0.72","1107.69"
"816","2015","13","West Bengal","Cooch Behar","0.59","0.55","932.2"
"816","2016","13","West Bengal","Cooch Behar","0.59","0.54","908.63"
"816","2017","13","West Bengal","Cooch Behar","0.29","1.04","3600.0"
"817","2008","13","West Bengal","Purulia","1.09","1.21","1110.09"
"817","2009","13","West Bengal","Purulia","7.26","12.18","1677.69"
"817","2010","13","West Bengal","Purulia","0.99","1.04","1050.51"
"817","2011","13","West Bengal","Purulia","0.71","0.71","1000.0"
"817","2012","13","West Bengal","Purulia","0.82","0.84","1024.39"
"817","2013","13","West Bengal","Purulia","0.7","0.71","1014.29"
"817","2014","13","West Bengal","Purulia","0.74","0.72","972.97"
"817","2015","13","West Bengal","Purulia","0.81","0.87","1074.07"
"817","2016","13","West Bengal","Purulia","0.83","0.89","1077.48"
"817","2017","13","West Bengal","Purulia","1.0","1.26","1258.0"
"818","2008","13","West Bengal","Midnapur","35.03","62.93","1796.46"
"818","2009","13","West Bengal","Midnapur","29.38","52.31","1780.46"
"818","2010","13","West Bengal","Midnapur","27.75","44.18","1592.07"
"818","2011","13","West Bengal","Midnapur","28.69","85.55","2981.88"
"818","2012","13","West Bengal","Midnapur","31.8","64.96","2042.77"
"818","2013","13","West Bengal","Midnapur","30.31","65.95","2175.85"
"818","2014","13","West Bengal","Midnapur","31.69","75.77","2390.98"
"818","2015","13","West Bengal","Midnapur","32.58","77.84","2389.2"
"818","2016","13","West Bengal","Midnapur","29.62","82.16","2773.48"
"818","2017","13","West Bengal","Midnapur","28.73","98.08","3414.59"
"822","2008","13","West Bengal","West Dinajpur","0.54","0.86","1592.59"
"822","2009","13","West Bengal","West Dinajpur","0.44","0.71","1613.64"
"822","2010","13","West Bengal","West Dinajpur","0.59","1.07","1813.56"
"822","2011","13","West Bengal","West Dinajpur","0.13","0.39","3000.0"
"822","2012","13","West Bengal","West Dinajpur","0.08","0.21","2625.0"
"822","2013","13","West Bengal","West Dinajpur","0.1","0.24","2400.0"
"822","2014","13","West Bengal","West Dinajpur","0.1","0.24","2400.0"
"822","2015","13","West Bengal","West Dinajpur","0.13","0.32","2461.54"
"822","2016","13","West Bengal","West Dinajpur","0.26","0.64","2440.61"
"822","2017","13","West Bengal","West Dinajpur","0.25","0.52","2104.42"
"901","2008","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2009","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2010","2","Bihar","Champaran","0.0","0.0","0.0"
"901","2011","2","Bihar","Champaran","0.18","0.19","1055.56"
"901","2012","2","Bihar","Champaran","0.2","0.2","1000.0"
"901","2013","2","Bihar","Champaran","0.18","0.19","1055.56"
"901","2014","2","Bihar","Champaran","0.18","0.18","1000.0"
"901","2015","2","Bihar","Champaran","0.14","0.14","1000.0"
"901","2016","2","Bihar","Champaran","0.12","0.12","1016.95"
"901","2017","2","Bihar","Champaran","0.1","0.1","1019.8"
"902","2008","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2009","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2010","2","Bihar","Muzaffarpur","0.18","0.18","1000.0"
"902","2011","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2012","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2013","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2014","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2015","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2016","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"902","2017","2","Bihar","Muzaffarpur","0.0","0.0","0.0"
"903","2008","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2009","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2010","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2011","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2012","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2013","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2014","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2015","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2016","2","Bihar","Darbhanga","0.0","0.0","0.0"
"903","2017","2","Bihar","Darbhanga","0.0","0.0","0.0"
"904","2008","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2009","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2010","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2011","2","Bihar","Saharsa","0.01","0.01","1000.0"
"904","2012","2","Bihar","Saharsa","0.01","0.01","1000.0"
"904","2013","2","Bihar","Saharsa","0.02","0.02","1000.0"
"904","2014","2","Bihar","Saharsa","0.03","0.03","1000.0"
"904","2015","2","Bihar","Saharsa","0.0","0.0","0.0"
"904","2016","2","Bihar","Saharsa","0.01","0.01","1000.0"
"904","2017","2","Bihar","Saharsa","0.0","0.0","0.0"
"905","2008","2","Bihar","Purnea","0.23","0.11","478.26"
"905","2009","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2010","2","Bihar","Purnea","0.05","0.05","1000.0"
"905","2011","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2012","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2013","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2014","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2015","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2016","2","Bihar","Purnea","0.0","0.0","0.0"
"905","2017","2","Bihar","Purnea","0.0","0.0","0.0"
"906","2008","2","Bihar","Saran","0.0","0.0","0.0"
"906","2009","2","Bihar","Saran","0.0","0.0","0.0"
"906","2010","2","Bihar","Saran","0.0","0.0","0.0"
"906","2011","2","Bihar","Saran","0.0","0.0","0.0"
"906","2012","2","Bihar","Saran","0.0","0.0","0.0"
"906","2013","2","Bihar","Saran","0.0","0.0","0.0"
"906","2014","2","Bihar","Saran","0.0","0.0","0.0"
"906","2015","2","Bihar","Saran","0.0","0.0","0.0"
"906","2016","2","Bihar","Saran","0.0","0.0","0.0"
"906","2017","2","Bihar","Saran","0.0","0.0","0.0"
"907","2008","2","Bihar","Patna","0.07","0.04","571.43"
"907","2009","2","Bihar","Patna","0.0","0.0","0.0"
"907","2010","2","Bihar","Patna","0.01","0.01","1000.0"
"907","2011","2","Bihar","Patna","0.08","0.08","1000.0"
"907","2012","2","Bihar","Patna","0.06","0.06","1000.0"
"907","2013","2","Bihar","Patna","0.01","0.01","1000.0"
"907","2014","2","Bihar","Patna","0.05","0.05","1000.0"
"907","2015","2","Bihar","Patna","0.05","0.05","1000.0"
"907","2016","2","Bihar","Patna","0.05","0.05","1018.52"
"907","2017","2","Bihar","Patna","0.0","0.0","0.0"
"908","2008","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2009","2","Bihar","Mungair","0.0","0.0","0.0"
"908","2010","2","Bihar","Mungair","0.01","0.01","1000.0"
"908","2011","2","Bihar","Mungair","0.01","0.01","1000.0"
"908","2012","2","Bihar","Mungair","0.01","0.01","1000.0"
"908","2013","2","Bihar","Mungair","0.01","0.01","1000.0"
"908","2014","2","Bihar","Mungair","0.01","0.01","1000.0"
"908","2015","2","Bihar","Mungair","0.01","0.01","1000.0"
"908","2016","2","Bihar","Mungair","0.01","0.01","1000.0"
"908","2017","2","Bihar","Mungair","0.01","0.01","1000.0"
"909","2008","2","Bihar","Bhagalpur","0.06","0.03","500.0"
"909","2009","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2010","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2011","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2012","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2013","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2014","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2015","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2016","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"909","2017","2","Bihar","Bhagalpur","0.0","0.0","0.0"
"910","2008","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2009","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2010","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2011","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2012","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2013","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2014","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2015","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2016","15","Jharkhand","Santhal Paragana / Dumka","0.0","0.0","0.0"
"910","2017","15","Jharkhand","Santhal Paragana / Dumka","2.72","2.22","819.52"
"911","2008","2","Bihar","Shahabad (now part of Bhojpur district)","0.07","0.03","428.57"
