"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)"
"800","2010","13","West Bengal","24 Parganas","595.7","1462.91","2455.78"
"913","2013","15","Jharkhand","Hazaribagh","169.33","415.7","2454.89"
"23","2017","6","Madhya Pradesh","Shivpuri","4.4","10.8","2454.55"
"229","2012","12","Uttar Pradesh","Hardoi","144.52","354.64","2453.92"
"196","2010","12","Uttar Pradesh","Agra","11.41","28.01","2453.39"
"197","2009","12","Uttar Pradesh","Mainpuri","61.42","150.66","2453.09"
"64","2015","5","Karnataka","Bangalore","5.97","14.64","2452.26"
"908","2015","2","Bihar","Mungair","177.81","435.69","2450.31"
"197","2010","12","Uttar Pradesh","Mainpuri","77.41","189.67","2450.29"
"96","2011","7","Maharashtra","Thane","140.4","343.98","2450.0"
"137","2012","3","Gujarat","Surat","95.3","233.3","2448.06"
"58","2009","20","Telangana","Mahabubnagar","163.86","401.11","2447.88"
"136","2009","3","Gujarat","Sabarkantha","6.7","16.4","2447.76"
"70","2008","5","Karnataka","Shimoge","131.07","320.8","2447.55"
"65","2015","5","Karnataka","Kolar","1.73","4.23","2445.09"
"659","2012","19","Kerala","Kollam","3.67","8.97","2444.14"
"194","2012","12","Uttar Pradesh","Aligarh","39.59","96.75","2443.8"
"82","2009","5","Karnataka","Kodagu / Coorg","34.84","85.14","2443.74"
"189","2014","12","Uttar Pradesh","Saharanpur","75.58","184.64","2442.97"
"227","2017","12","Uttar Pradesh","Rae-Bareily","140.34","342.72","2442.01"
"131","2009","3","Gujarat","Kheda","168.6","411.7","2441.87"
"146","2013","10","Rajasthan","Bundi","29.47","71.95","2441.47"
"230","2011","12","Uttar Pradesh","Kheri","185.39","452.58","2441.23"
"204","2016","12","Uttar Pradesh","Rampur","148.54","362.45","2440.0"
"206","2009","12","Uttar Pradesh","Farrukhabad","26.06","63.58","2439.75"
"228","2013","12","Uttar Pradesh","Sitapur","169.74","414.0","2439.02"
"221","2013","12","Uttar Pradesh","Gorakhpur","311.9","760.63","2438.7"
"45","2015","1","Andhra Pradesh","Visakhapatnam","170.96","416.89","2438.59"
"812","2014","13","West Bengal","Jalpaiguri","230.54","561.85","2437.1"
"66","2016","5","Karnataka","Tumkur","10.76","26.21","2434.88"
"65","2014","5","Karnataka","Kolar","1.15","2.8","2434.78"
"81","2013","5","Karnataka","Uttara Kannada","69.97","170.32","2434.19"
"659","2009","19","Kerala","Kollam","6.45","15.69","2432.56"
"137","2013","3","Gujarat","Surat","110.55","268.87","2432.11"
"82","2016","5","Karnataka","Kodagu / Coorg","27.93","67.9","2431.41"
"127","2014","3","Gujarat","Valsad","139.23","338.52","2431.37"
"818","2008","13","West Bengal","Midnapur","1125.7","2736.6","2431.02"
"231","2010","12","Uttar Pradesh","Faizabad","213.55","518.98","2430.25"
"235","2012","12","Uttar Pradesh","Pratapgarh","99.17","240.99","2430.07"
"45","2017","1","Andhra Pradesh","Visakhapatnam","173.38","421.22","2429.45"
"186","2014","4","Haryana","Rohtak","164.26","398.78","2427.74"
"80","2011","5","Karnataka","Dakshina Kannada","110.5","268.07","2425.97"
"127","2012","3","Gujarat","Valsad","124.0","300.7","2425.0"
"216","2008","12","Uttar Pradesh","Varanasi","196.63","476.53","2423.49"
"661","2008","19","Kerala","Thiruvananthapuram","3.0","7.27","2423.33"
"706","2012","8","Orissa","Kalahandi","355.5","861.05","2422.08"
"708","2016","8","Orissa","Koraput","429.65","1038.55","2417.2"
"24","2012","6","Madhya Pradesh","Guna","1.87","4.52","2417.11"
"128","2016","3","Gujarat","Dangs","22.2","53.64","2415.72"
"817","2013","13","West Bengal","Purulia","302.88","731.54","2415.28"
"97","2011","7","Maharashtra","Raigad","126.8","306.16","2414.51"
"203","2008","12","Uttar Pradesh","Pilibhit","162.54","392.37","2413.99"
"218","2014","12","Uttar Pradesh","Jaunpur","140.43","338.99","2413.94"
"816","2012","13","West Bengal","Cooch Behar","277.81","670.26","2412.66"
"813","2010","13","West Bengal","Darjeeling","32.26","77.8","2411.66"
"182","2017","4","Haryana","Mahendragarh / Narnaul","10.59","25.52","2410.96"
"657","2016","19","Kerala","Malappuram","7.14","17.21","2410.5"
"3","2016","14","Chhattisgarh","Raipur","1009.29","2432.48","2410.09"
"656","2013","19","Kerala","Kozhikode","9.87","23.79","2409.93"
"55","2012","20","Telangana","Hyderabad","40.91","98.4","2405.28"
"102","2013","7","Maharashtra","Ahmednagar","7.9","19.0","2405.06"
"195","2013","12","Uttar Pradesh","Mathura","52.65","126.58","2404.18"
"196","2014","12","Uttar Pradesh","Agra","18.09","43.48","2403.74"
"11","2017","6","Madhya Pradesh","Seoni / Shivani","133.13","319.98","2403.52"
"208","2014","12","Uttar Pradesh","Kanpur","67.39","161.97","2403.47"
"192","2011","12","Uttar Pradesh","Buland Shahar","99.69","239.59","2403.27"
"71","2017","5","Karnataka","Chickmagalur","26.9","64.63","2402.86"
"205","2009","12","Uttar Pradesh","Bijnor","60.57","145.5","2402.18"
"196","2009","12","Uttar Pradesh","Agra","11.26","27.05","2401.56"
"17","2017","6","Madhya Pradesh","Panna","58.4","140.2","2400.68"
"812","2017","13","West Bengal","Jalpaiguri","214.23","514.26","2400.54"
"71","2016","5","Karnataka","Chickmagalur","29.93","71.84","2400.32"
"9","2014","6","Madhya Pradesh","Chhindwara","20.0","48.0","2400.0"
"138","2011","3","Gujarat","Surendranagar","0.5","1.2","2400.0"
"70","2009","5","Karnataka","Shimoge","133.26","319.81","2399.9"
"800","2008","13","West Bengal","24 Parganas","690.5","1656.9","2399.57"
"659","2008","19","Kerala","Kollam","6.54","15.69","2399.08"
"128","2017","3","Gujarat","Dangs","20.83","49.96","2398.34"
"137","2014","3","Gujarat","Surat","100.68","241.43","2397.99"
"196","2015","12","Uttar Pradesh","Agra","17.4","41.72","2397.9"
"82","2008","5","Karnataka","Kodagu / Coorg","35.36","84.78","2397.62"
"652","2014","19","Kerala","Kannur","11.04","26.46","2397.51"
"235","2013","12","Uttar Pradesh","Pratapgarh","99.25","237.79","2395.87"
"704","2012","8","Orissa","Dhenkanal","167.9","402.23","2395.65"
"633","2009","18","Himachal Pradesh","Solan","4.15","9.94","2395.18"
"229","2016","12","Uttar Pradesh","Hardoi","141.44","338.75","2395.0"
"228","2012","12","Uttar Pradesh","Sitapur","162.23","388.54","2394.99"
"232","2017","12","Uttar Pradesh","Gonda","232.55","556.96","2394.98"
"205","2011","12","Uttar Pradesh","Bijnor","57.9","138.66","2394.82"
"96","2013","7","Maharashtra","Thane","139.6","334.0","2392.55"
"87","2010","11","Tamil Nadu","Coimbatore","101.47","242.76","2392.48"
"653","2017","19","Kerala","Eranakulam","5.58","13.35","2392.29"
"210","2008","12","Uttar Pradesh","Allahabad","217.82","520.7","2390.51"
"658","2012","19","Kerala","Palakkad","79.2","189.23","2389.27"
"609","2013","17","Assam","Nagaon","286.77","684.62","2387.35"
"227","2013","12","Uttar Pradesh","Rae-Bareily","143.0","341.36","2387.15"
"816","2010","13","West Bengal","Cooch Behar","275.29","656.87","2386.1"
"220","2016","12","Uttar Pradesh","Ballia","115.91","276.56","2386.0"
"103","2017","7","Maharashtra","Pune","52.0","124.0","2384.62"
"189","2016","12","Uttar Pradesh","Saharanpur","72.43","172.65","2383.63"
"143","2011","10","Rajasthan","Bharatpur","2.92","6.95","2380.14"
"227","2016","12","Uttar Pradesh","Rae-Bareily","141.09","335.6","2378.7"
"157","2013","10","Rajasthan","Kota","17.18","40.85","2377.76"
"234","2011","12","Uttar Pradesh","Sultanpur","160.34","381.03","2376.39"
"224","2017","12","Uttar Pradesh","Azamgarh","307.36","730.13","2375.45"
"910","2016","15","Jharkhand","Santhal Paragana / Dumka","265.27","629.56","2373.3"
"136","2011","3","Gujarat","Sabarkantha","6.7","15.9","2373.13"
"201","2014","12","Uttar Pradesh","Moradabad","133.38","316.45","2372.63"
"181","2008","4","Haryana","Jind","135.03","320.38","2372.59"
"652","2016","19","Kerala","Kannur","10.16","24.1","2372.41"
"221","2012","12","Uttar Pradesh","Gorakhpur","316.05","749.79","2372.38"
"233","2016","12","Uttar Pradesh","Bahraich","231.43","548.93","2371.89"
"822","2008","13","West Bengal","West Dinajpur","489.8","1161.6","2371.58"
"121","2013","3","Gujarat","Ahmedabad","122.39","290.15","2370.66"
"656","2014","19","Kerala","Kozhikode","8.6","20.39","2369.95"
"97","2010","7","Maharashtra","Raigad","126.2","299.08","2369.89"
"661","2010","19","Kerala","Thiruvananthapuram","2.92","6.92","2369.86"
"204","2017","12","Uttar Pradesh","Rampur","138.67","328.51","2369.0"
"818","2013","13","West Bengal","Midnapur","1105.54","2618.92","2368.91"
"190","2008","12","Uttar Pradesh","Muzaffarnagar","29.66","70.26","2368.85"
"234","2013","12","Uttar Pradesh","Sultanpur","163.21","386.45","2367.79"
"652","2017","19","Kerala","Kannur","10.07","23.85","2367.44"
"652","2013","19","Kerala","Kannur","13.33","31.55","2367.13"
"140","2017","10","Rajasthan","Alwar","0.24","0.56","2367.09"
"236","2010","12","Uttar Pradesh","Barabanki","178.44","422.32","2366.73"
"144","2017","10","Rajasthan","Bhilwara","0.58","1.36","2366.32"
"189","2013","12","Uttar Pradesh","Saharanpur","69.58","164.6","2365.62"
"82","2017","5","Karnataka","Kodagu / Coorg","27.17","64.26","2364.95"
"800","2009","13","West Bengal","24 Parganas","619.1","1463.8","2364.4"
"222","2008","12","Uttar Pradesh","Deoria","252.17","596.19","2364.24"
"235","2017","12","Uttar Pradesh","Pratapgarh","96.36","227.79","2364.0"
"813","2015","13","West Bengal","Darjeeling","32.59","76.95","2361.15"
"55","2011","20","Telangana","Hyderabad","43.67","103.1","2360.89"
"709","2016","8","Orissa","Mayurbhanja","306.67","723.12","2357.97"
"198","2016","12","Uttar Pradesh","Etah","32.5","76.61","2356.95"
"907","2013","2","Bihar","Patna","106.13","249.87","2354.38"
"657","2010","19","Kerala","Malappuram","8.95","21.07","2354.19"
"80","2010","5","Karnataka","Dakshina Kannada","110.97","261.18","2353.61"
"222","2012","12","Uttar Pradesh","Deoria","264.66","622.76","2353.06"
"232","2008","12","Uttar Pradesh","Gonda","227.8","535.98","2352.85"
"706","2013","8","Orissa","Kalahandi","353.28","830.89","2351.93"
"133","2009","3","Gujarat","Mehsana","10.55","24.8","2351.79"
"22","2013","6","Madhya Pradesh","Gwalior","57.51","135.09","2348.98"
"813","2011","13","West Bengal","Darjeeling","32.29","75.84","2348.71"
"707","2014","8","Orissa","Keonjhar","175.8","412.75","2347.84"
"190","2011","12","Uttar Pradesh","Muzaffarnagar","35.44","83.2","2347.63"
"80","2008","5","Karnataka","Dakshina Kannada","116.88","274.39","2347.62"
"608","2014","17","Assam","North Cachar Hil / Dima hasao","14.7","34.51","2347.62"
"817","2016","13","West Bengal","Purulia","276.82","649.82","2347.45"
"609","2016","17","Assam","Nagaon","287.34","674.49","2347.39"
"610","2012","17","Assam","Sibsagar","300.09","703.63","2344.73"
"228","2017","12","Uttar Pradesh","Sitapur","163.87","384.1","2344.0"
"218","2016","12","Uttar Pradesh","Jaunpur","153.46","359.4","2342.0"
"232","2013","12","Uttar Pradesh","Gonda","232.16","543.38","2340.54"
"232","2012","12","Uttar Pradesh","Gonda","228.79","535.3","2339.7"
"656","2017","19","Kerala","Kozhikode","7.73","18.09","2339.6"
"233","2012","12","Uttar Pradesh","Bahraich","232.68","544.28","2339.18"
"180","2015","4","Haryana","Gurgaon","59.0","138.0","2338.98"
"231","2014","12","Uttar Pradesh","Faizabad","213.2","498.52","2338.27"
"209","2011","12","Uttar Pradesh","Fatehpur","79.78","186.54","2338.18"
"4","2012","14","Chhattisgarh","Bilaspur","747.27","1746.82","2337.61"
"652","2012","19","Kerala","Kannur","13.79","32.22","2337.18"
"218","2012","12","Uttar Pradesh","Jaunpur","147.19","343.97","2336.91"
"219","2012","12","Uttar Pradesh","Ghazipur","149.18","348.62","2336.91"
"221","2014","12","Uttar Pradesh","Gorakhpur","318.4","744.0","2336.68"
"79","2008","5","Karnataka","Gulbarga / Kalaburagi","92.74","216.61","2335.67"
"711","2012","8","Orissa","Puri","325.04","759.04","2335.22"
"186","2013","4","Haryana","Rohtak","174.26","406.91","2335.07"
"813","2009","13","West Bengal","Darjeeling","32.3","75.4","2334.37"
"80","2009","5","Karnataka","Dakshina Kannada","112.41","262.34","2333.78"
"139","2017","10","Rajasthan","Ajmer","0.01","0.02","2333.33"
"228","2014","12","Uttar Pradesh","Sitapur","164.2","383.09","2333.07"
"182","2009","4","Haryana","Mahendragarh / Narnaul","7.34","17.11","2332.02"
"228","2016","12","Uttar Pradesh","Sitapur","167.97","391.38","2330.0"
"205","2013","12","Uttar Pradesh","Bijnor","52.94","123.3","2329.05"
"704","2013","8","Orissa","Dhenkanal","171.29","398.64","2327.28"
"201","2017","12","Uttar Pradesh","Moradabad","140.63","327.24","2326.88"
"65","2013","5","Karnataka","Kolar","4.08","9.49","2325.98"
"225","2014","12","Uttar Pradesh","Lucknow","54.13","125.84","2324.77"
"609","2015","17","Assam","Nagaon","287.8","668.99","2324.5"
"192","2008","12","Uttar Pradesh","Buland Shahar","74.83","173.89","2323.77"
"195","2014","12","Uttar Pradesh","Mathura","49.4","114.76","2323.08"
"206","2015","12","Uttar Pradesh","Farrukhabad","41.55","96.52","2322.98"
"234","2016","12","Uttar Pradesh","Sultanpur","161.92","376.08","2322.67"
"713","2012","8","Orissa","Sundargarh","204.43","474.43","2320.75"
"208","2008","12","Uttar Pradesh","Kanpur","88.56","205.52","2320.69"
"813","2017","13","West Bengal","Darjeeling","28.27","65.58","2319.88"
"127","2013","3","Gujarat","Valsad","150.35","348.71","2319.32"
"656","2012","19","Kerala","Kozhikode","10.14","23.52","2318.58"
"608","2011","17","Assam","North Cachar Hil / Dima hasao","15.57","36.09","2317.92"
"201","2015","12","Uttar Pradesh","Moradabad","139.57","323.42","2317.32"
"235","2011","12","Uttar Pradesh","Pratapgarh","97.81","226.62","2316.94"
"20","2012","6","Madhya Pradesh","Satna","85.38","197.67","2315.18"
"147","2017","10","Rajasthan","Chittorgarh","1.35","3.12","2314.17"
"195","2016","12","Uttar Pradesh","Mathura","47.92","110.88","2313.99"
"182","2010","4","Haryana","Mahendragarh / Narnaul","8.53","19.72","2312.93"
"656","2016","19","Kerala","Kozhikode","7.06","16.32","2312.37"
"105","2017","7","Maharashtra","Sangli","17.0","39.3","2311.76"
"4","2014","14","Chhattisgarh","Bilaspur","728.84","1683.92","2310.43"
"192","2009","12","Uttar Pradesh","Buland Shahar","90.6","209.3","2310.29"
"905","2012","2","Bihar","Purnea","417.81","964.87","2309.35"
"208","2010","12","Uttar Pradesh","Kanpur","73.48","169.59","2307.98"
"209","2008","12","Uttar Pradesh","Fatehpur","87.04","200.88","2307.9"
"43","2010","6","Madhya Pradesh","Hoshangabad","24.1","55.6","2307.05"
"218","2017","12","Uttar Pradesh","Jaunpur","157.28","362.68","2306.0"
"657","2012","19","Kerala","Malappuram","6.67","15.38","2305.85"
"58","2011","20","Telangana","Mahabubnagar","172.07","396.56","2304.64"
"186","2011","4","Haryana","Rohtak","165.43","381.17","2304.13"
"236","2009","12","Uttar Pradesh","Barabanki","176.86","407.29","2302.89"
"102","2017","7","Maharashtra","Ahmednagar","16.2","37.3","2302.47"
"71","2012","5","Karnataka","Chickmagalur","37.99","87.47","2302.45"
"75","2017","5","Karnataka","Belgaum","64.58","148.63","2301.29"
"198","2014","12","Uttar Pradesh","Etah","37.39","86.02","2300.62"
"43","2016","6","Madhya Pradesh","Hoshangabad","122.0","280.66","2300.49"
"133","2012","3","Gujarat","Mehsana","2.83","6.52","2300.18"
"26","2014","6","Madhya Pradesh","Morena","20.0","46.0","2300.0"
"89","2010","11","Tamil Nadu","Thanjavur","496.12","1140.85","2299.56"
"208","2009","12","Uttar Pradesh","Kanpur","68.45","157.29","2297.88"
"20","2013","6","Madhya Pradesh","Satna","82.07","188.56","2297.55"
"157","2011","10","Rajasthan","Kota","16.72","38.41","2297.25"
"703","2012","8","Orissa","Cuttack","468.8","1076.68","2296.67"
"191","2010","12","Uttar Pradesh","Meerut","65.39","150.13","2295.87"
"604","2013","17","Assam","Goalpara","364.15","835.72","2295.02"
"626","2014","18","Himachal Pradesh","Bilashpur","1.44","3.3","2291.67"
"812","2016","13","West Bengal","Jalpaiguri","210.97","483.41","2291.3"
"143","2015","10","Rajasthan","Bharatpur","2.61","5.98","2291.19"
"201","2012","12","Uttar Pradesh","Moradabad","135.89","311.32","2291.01"
"652","2010","19","Kerala","Kannur","14.39","32.95","2290.77"
"182","2015","4","Haryana","Mahendragarh / Narnaul","8.99","20.59","2290.32"
"222","2011","12","Uttar Pradesh","Deoria","254.83","583.62","2290.23"
"906","2012","2","Bihar","Saran","261.69","599.32","2290.19"
"218","2013","12","Uttar Pradesh","Jaunpur","149.52","342.39","2289.93"
"38","2015","6","Madhya Pradesh","Raisen","99.0","226.67","2289.6"
"140","2016","10","Rajasthan","Alwar","0.27","0.61","2289.47"
"144","2016","10","Rajasthan","Bhilwara","0.51","1.18","2289.32"
"822","2009","13","West Bengal","West Dinajpur","446.8","1022.8","2289.17"
"96","2015","7","Maharashtra","Thane","133.9","306.5","2289.02"
"917","2014","15","Jharkhand","Singhbhum","256.33","586.63","2288.57"
"20","2015","6","Madhya Pradesh","Satna","104.0","238.0","2288.46"
"219","2011","12","Uttar Pradesh","Ghazipur","148.84","340.25","2286.01"
"139","2016","10","Rajasthan","Ajmer","0.01","0.02","2285.71"
"127","2008","3","Gujarat","Valsad","113.5","259.4","2285.46"
"43","2017","6","Madhya Pradesh","Hoshangabad","136.8","312.65","2285.45"
"198","2013","12","Uttar Pradesh","Etah","36.32","82.98","2284.69"
"55","2013","20","Telangana","Hyderabad","45.04","102.87","2283.97"
"74","2014","5","Karnataka","Dharwad","68.9","157.35","2283.74"
"143","2016","10","Rajasthan","Bharatpur","1.78","4.06","2283.62"
"199","2012","12","Uttar Pradesh","Bareilly","83.83","191.38","2282.95"
"608","2012","17","Assam","North Cachar Hil / Dima hasao","16.19","36.96","2282.89"
"131","2010","3","Gujarat","Kheda","186.6","425.6","2280.81"
"186","2016","4","Haryana","Rohtak","192.71","439.52","2280.71"
"812","2013","13","West Bengal","Jalpaiguri","229.65","523.15","2278.03"
"201","2009","12","Uttar Pradesh","Moradabad","156.94","357.45","2277.62"
"221","2011","12","Uttar Pradesh","Gorakhpur","320.33","729.07","2276.0"
"224","2011","12","Uttar Pradesh","Azamgarh","298.23","678.51","2275.12"
"79","2009","5","Karnataka","Gulbarga / Kalaburagi","79.47","180.69","2273.69"
"601","2008","17","Assam","Cachar","237.69","540.36","2273.38"
"204","2012","12","Uttar Pradesh","Rampur","137.54","312.63","2273.01"
"227","2011","12","Uttar Pradesh","Rae-Bareily","136.95","311.28","2272.94"
"234","2009","12","Uttar Pradesh","Sultanpur","157.32","357.51","2272.5"
"234","2010","12","Uttar Pradesh","Sultanpur","159.85","363.21","2272.28"
"652","2011","19","Kerala","Kannur","12.76","29.0","2272.19"
"22","2014","6","Madhya Pradesh","Gwalior","49.0","111.33","2272.04"
"133","2015","3","Gujarat","Mehsana","11.58","26.32","2271.73"
"706","2014","8","Orissa","Kalahandi","328.61","746.19","2270.75"
"192","2010","12","Uttar Pradesh","Buland Shahar","86.59","196.54","2269.81"
"119","2016","7","Maharashtra","Bhandara","391.7","888.7","2268.83"
"217","2012","12","Uttar Pradesh","Mirzpur","124.5","282.22","2266.83"
